"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"ITICHA0080000123","La Thiérache à vélo","Itinéraires touristiques","Cyclotouriste",,"Itinéraire",,"Culturel",,,,,,,8150,"L'ECHELLE","FRANCE",,,,,,,,"49.8007","4.473517",,,,"La Thiérache à vélo ",,,"Le circuit emprunte en partie la route touristique des églises fortifiées de Thiérache. Beaux paysages bocagers et belles églises fortifiées à découvrir sur des petites routes de campagne. 47 km  3 h Niveau difficile A vélo · Situation : Thiérache à 30 km au louest de Charleville-Mézières · Balisage : non",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/f4c98ad5-6039-43db-9425-a64c2397ef97/f4c98ad5-6039-43db-9425-a64c2397ef97_134.jpg","http://cnstlltn.com/master/276d101f-4b11-4849-bdf6-ff8275ae0c94/276d101f-4b11-4849-bdf6-ff8275ae0c94_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000106","Lac des Vieilles Forges circuit 2","Itinéraires touristiques","Cyclotouriste",,"Circuit",,"Naturel",,,,,,,8500,"LES MAZURES","FRANCE",,,,,,,,"49.88928","4.55677",,,,"circuit Vieilles Forges 50km","Boucle au départ du camping des Vieilles Forges","Cliquez sur les documents pour les télécharger.","Cette itinéraire de 50 km au départ du camping vous amène sur le plateau de Rocroi vous pouvez vous arrêter sur la place de la ville ou faire le tour des remparts à pieds. Puis direction Maubert Fontaine puis les petits villages sous la route principale vers le Val de Sormonne. Retour dans la forêt par Renwez et son musée de la Forêt, sur la place un café restaurant glacier pour vous rafraîchir avant de rentrer au lac.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/cd095e91-6a20-4457-88e1-af59293a6799/cd095e91-6a20-4457-88e1-af59293a6799_134.jpg","http://cnstlltn.com/master/6cdb28f7-9b8c-4f25-a20d-e21c0dd40564/6cdb28f7-9b8c-4f25-a20d-e21c0dd40564_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000133","Laissez-vous conter Sedan contemporain","Itinéraires touristiques","Pédestre",,"Circuit",,"Culturel",,,,"7, Promenoir des prêtres",,,8200,"SEDAN","FRANCE",,,,"03 24 27 73 73","contact@tourisme-sedan.fr",,,"49.70034","4.949849",,,,"Laissez-vous conter Sedan contemporain","Sedan, au fil de l'époque contemporaine","Toute l'année sur demande à l'Office de Tourisme.","Au début du XIXème siècle, Sedan est une place forte entourée de puissants remparts. La ville s'ouvre vers lextérieur en 1884 avec sa gare reliée au centre ville par l'avenue Auguste Philippoteaux, maire de Sedan, avec ses usines, ses hôtels particuliers et ses immeubles locatifs. La ville, en partie détruite en 1940, est reconstruite en 1950. Un projet de ville permet depuis l'an 2000 une rénovation des quartiers périphériques et la création d'architecture contemporaine...","Laissez-vous conter Sedan époque contemporain","Sedan, over the contemporary era","All year on request at the Tourist Office.","In the early nineteenth century, Sedan was a stronghold surrounded by mighty ramparts. The city opened outwards in 1884 with its train station connected to city centre by avenue Auguste Philippoteaux, mayor of Sedan, with its factories, mansions and apartment buildings. After being partially destroyed in 1940, the city was rebuilt in 1950. Since 2000, a city project has allowed the renovation of outlying areas and the creation of contemporary architecture...",,,,,,,,,,,,,"http://cnstlltn.com/master/b4e65d7a-9db7-4ccf-b8be-87daa75c5664/patrimoine_culturel-details_architecture-sedan-%c2%a9ville_de_sedan-014.jpg","http://cnstlltn.com/master/aec88d73-2203-4fa1-950a-d031feb62b9c/patrimoine_culturel-visite_de_ville_2012-sedan-%c2%a9s.ortega-dubois-024.jpg","http://cnstlltn.com/master/62938efe-15f0-4b73-9ae7-9dd565a0889b/patrimoine_culturel-details_architecture-sedan-%c2%a9ville_de_sedan-008.jpg",,,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Information",,,,,"contact@tourisme-sedan.fr ","03 24 27 73 73",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000046","Laissez-vous conter Sedan moderne","Itinéraires touristiques","Pédestre",,"Circuit",,"Culturel",,,,"7, Promenoir des prêtres",,,8200,"SEDAN","FRANCE","03 24 27 73 73",,,"contact@tourisme-sedan.fr",,,,"49.70034","4.949849",,,,"Laissez-vous conter Sedan moderne","Sedan, au fil de l'époque moderne...","Toute l'année sur demande à l'Office de Tourisme.","Au XVème siècle, Evrard de la Marck fait construire un Château Fort qui domine la rive droite de la Meuse. La ville devient une place forte importante. Appréciez le contraste de couleurs, crée par la pierre calcaire jaune de Dom-Le-Mésnil, et le bleu des ardoises ardennaises...","Laissez-vous conter Sedan moderne","Sedan, over the modern era...","All year on request at the Tourist Office.","In the fifteenth century, Evrard de la Marck built a castle fort which dominates the right bank of the Meuse. The city became an important stronghold. Enjoy the contrast of colours, created by the yellow limestone of Dom-le-Mesnil, and the blue of the Ardennes slate ...",,,,,,,,,,,,,"http://cnstlltn.com/master/8dae7ca8-8026-45a5-bebc-b8b2a4a70fa6/patrimoine_culturel-visite_de_ville_2012-sedan-%c2%a9s.ortega-dubois-002.jpg","http://cnstlltn.com/master/7709f84d-9187-4842-ba9e-de35bc771ace/7709f84d-9187-4842-ba9e-de35bc771ace_134.jpg","http://cnstlltn.com/master/4c0a94b6-d58e-4a0f-a875-e3daed4b57fb/patrimoine_culturel-details_architecture-sedan-%c2%a9ville_de_sedan-013.jpg",,,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Information",,,,,"contact@tourisme-sedan.fr ","03 24 27 73 73",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000134","Laissez-vous conter Turenne","Itinéraires touristiques","Pédestre",,"Circuit",,"Culturel",,,,"7, Promenoir des prêtres",,,8200,"SEDAN","FRANCE","03 24 27 73 73",,,"contact@tourisme-sedan.fr",,,,"49.70034","4.949849",,,,"Laissez-vous conter Turenne","Turenne, gloire militaire de la France","Toute l'année sur demande à l'Office de Tourisme.","Né en 1611 au cur des hautes murailles du Château Fort, Turenne est sans doute le plus célèbre des enfants de Sedan. Considéré de son vivant comme un véritable sauveur de la France pour avoir remporté des batailles décisives, il ne cessera dans les siècles suivants d'être vénéré comme l'un des plus grands hommes de guerre français. Il est vrai qu'il a su mener une carrière militaire remarquable sous Louis XIII puis Louis XIV...","Laissez-vous conter Turenne","Turenne, military glory of France","All year on request at the Tourist Office.","Born in 1611 in the heart of the high walls of the Castle, Turenne is probably the most famous of Sedans children. Regarded during his lifetime as a true saviour of France for winning decisive battles, he continued in later centuries to be revered as one of the greatest men of French war. It is no secret that he was able to lead a remarkable military career under Louis XIII and Louis XIV ...",,,,,,,,,,,,,"http://cnstlltn.com/master/995c386f-ad37-4dfa-ac97-fd862ed7c851/patrimoine_culturel-architecture-sedan-%c2%a9s.ortega-dubois-005.jpg","http://cnstlltn.com/master/d2dda3c3-b7de-4cb3-9192-664a7decec55/patrimoine_culturel-details_architecture-sedan-%c2%a9ville_de_sedan-003.jpg","http://cnstlltn.com/master/3f2cb5a9-95fc-445f-975d-b32f8a063ff6/loisir_culturel-chateau-_fort-sedan-%c2%a9s.ortega-dubois-037.jpg",,,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Information",,,,,"contact@tourisme-sedan.fr ","03 24 27 73 73",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000048","Le Bois de la Chapelle ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8500,"REVIN","FRANCE","03 24 42 92 42",,,,,,,"49.94189","4.637199",,,,"Le Bois de la Chapelle - Revin-Ardenne-France",,"Le bois de la chapelle, situé dans la ville (vue sur la halte fluviale - en face), présente la particularité d'offrir une grande variété d'arbres et de plantes.","Accès libre toute l'annéeDifficulté du parcours: FacileDurée: 30 minutes","The  Bois de la Chapelle  - Revin-Ardenne-France",,"In the  Bois de la Chapelle , located in the town (view on the river stopover site - in front), you will have the opportunity to discover a wide variety of trees and plants.","Free access all year long.Leval:Easy Duration: 30 minutes",,,,,,,,,,,,,"http://cnstlltn.com/master/76d7bc00-b62f-48a4-9717-f136a47047b0/76d7bc00-b62f-48a4-9717-f136a47047b0_134.jpg",,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000121","Le circuit des Seigneurs de Croy","Itinéraires touristiques","Pédestre",,"Itinéraire",,"Culturel",,,,,,,8090,"MONTCORNET","FRANCE","03 24 26 55 95",,,"cdrp.ardennes@free.fr",,"http://www.actual.tm.fr","http://ffrandonnee.fr/boutique/topo-guide.aspx?ref=D008","49.83053","4.629327",,,,"Le circuit des Seigneurs de Croy ",,"Beau circuit qui vous fera découvrir le château de Montcornet et son environnement riche et varié.","4 km  1 h 20 Niveau facile A pied ·Situation : Montcornet à 15 km au nord-ouest de Charleville-Mézières ·Balisage : rose/ blanc-rouge/ rose · Source : Topoguide : Ğ Les Ardennesà pied ğ FFRP/Conseil général 1. De léglise, remonter vers le village, laisser une voie à droite et atteindre une bifurcation. 2. Prendre le chemin à droite sur 300 m, puis se diriger à droite et arriver à une intersection. 3. Continuer tout droit sur 150 m, puis tourner à gauche (observation de poudingues, curiosités géologiques) et parcourir 400 m. 4. Partir à gauche, traverser la clairière, tourner à gauche, longer le terrain de sport et poursuivre. Continuer à descendre sur 50 m. 5. Sengager à droite sur le chemin des Mélèzes, puis tourner à gauche et rejoindre la D22. 6. Longer la D22 sur 30 m, traverser la route pour rejoindre le calvaire et prendre le chemin aménagé par la commune de Montcornet. Il zigzague dans le bois, en lisière, franchit la vallée (points de vue sur le château de Montcornet et la vallée de la Sormonne), descend jusquà la petite chapelle Sainte-Madeleine entourée du cimetière, avant de remonter au village. 7. Poursuivre jusquà léglise. Retrouvez cet itinéraire dans le topo-guide FFRandonnée réf. D008 Ğ Les Ardennes à pied ğ. En vente en librairie et sur www.ffrandonnee.fr. ğ http://www.ffrandonnee.fr/boutique/topo-guide.aspx?ref=D008 -Faire apparaître le logo de la FFRandonnée (cf. PJ Pour tout renseignement complémentaire sur les itinéraires reproduits, veuillez contacter le comité départemental de la randonnée pédestre des Ardennes. Tel : 03 24 26 55 95. Email : cdrp.ardennes@free.fr",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/c4333316-05a0-4aca-aca0-15f6f9cacd5b/c4333316-05a0-4aca-aca0-15f6f9cacd5b_134.jpg","http://cnstlltn.com/master/073433a3-df06-4603-b395-53e6f6231d24/073433a3-df06-4603-b395-53e6f6231d24_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000162","Le Rethélois en poche","Itinéraires touristiques",,,,,,,,,,,,8300,"RETHEL","FRANCE",,,,,,,,"49.51503","4.383214",,,,"Le Rethélois en poche",,,"Découvrez le Pays rethélois à travers le Rethélois en poche, document réalisé par des hébergeurs du Pays rethélois en collaboration avec l'office de tourisme.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000085","Le sentier de la Croix Piot","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8350,"DONCHERY","FRANCE",,,,"randonnee@ardennes.com",,"http://www.ardennes.com/Portals/281/gps/circuit-de-la-croix-piot-google.zip","http://www.ardennes.com/Portals/281/gps/circuit-de-la-croix-piot.zip","49.69107","4.874668",,,,"Le sentier de la Croix Piot",,"Difficulté : Moyen, 3h, 10kmSituation : DoncheryParking : Ferme de Moscou (800m au sud de la D764Dénivelée : altitude mini : 169m et altitude maxi : 326m","Du haut de ses 316 me`tres, le mont Piot fait partie du prolongement des co^tes de Moselle, constitue´es de calcaire oolithique. Ses sentiers balise´s re´servent de superbes vues panoramiques sur les valle´es de la Meuse et de la Bar. Au sud, une valle´e argileuse se de´ploie jusquau cha^teau de Rocan (xvie sie`cle) et labbaye du Mont-Dieu, fonde´e au xiie sie`cle. Au Nord, la Meuse serpente au milieu du couloir ardennais, appele´ e´galement de´pression liasique ou`, a` le`re tertiaire, la rivie`re creusa son lit, de me^me que la Chiers et la Sormonne. Conside´re´ comme la cle´ du royaume depuis le ixe sie`cle, le prieure´ de Donchery fut souvent incendie´ et ravage´ par les guerres. Il nen reste aujourdhui que les fortifications et le´glise Saint- One´sime a` la splendide nef gothique.","Croix Piot trail",,"Worth knowing before setting out: : At an altitude of over 300 m, Mont Piot provides a magnificent view of the Sedan region and the valleys of the Meuse and the Bar. Emperor William 1st followed the battle of 1st September 1870 from this very hilltop.","Marking: white-yellowWe're off !This trek starts at the Moscou farm, 3 additional km (return trip) from the church of Donchery. From the Moscou farm, walk up the stony path to the viewing table. Take the first path on the left, pass the Saint Onésime Chapel, then continue through the woods.Cross the forest path and continue straight ahead on the path opposite, which goes through a poplar grove and crosses a clearing. Go round a pasture, then cross the D977 road and enter Frénois (opposite). Go down as far as the square. After the left turn and before the stream, turn right and then right again. Pass the farm and continue on the track which goes up to the crest. Pass alongside the wood as far as the pylon, to the place known as  Tue-Chevaux .Walk alongside the wood on the rutted track. When a second pylon appears on the right, continue straight on towards the south through the Marfée woods. You will reach a cross-roads.Follow the right-hand path, cross the D977 road and cross Chevaeuges. Go between the school and the church and reach the  Fontaine du Vivier .Shortly after, walk up the right-hand path, then take the 1st on the left opposite the chalet and follow the edge of the woods.Take the second path on the left in the woods. When you come out of the wood, leave the path leading to Villiers-sur-Bar and continue straight on towards the north. After the picnic table, you will be at your departure point (the viewing table): walk down to the Moscou farm.",,,,,,,,,,,,,"http://cnstlltn.com/master/6721d05d-e6b3-4567-92ed-7bf0c97e3aaf/6721d05d-e6b3-4567-92ed-7bf0c97e3aaf_134.jpg","http://cnstlltn.com/master/16f0ce0e-4d4f-47b2-bfec-73efb8eaddd8/16f0ce0e-4d4f-47b2-bfec-73efb8eaddd8_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000113","Le sentier du Bois Talot","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8200,"ILLY","FRANCE","03 24 26 55 95",,,"cdrp.ardennes@free.fr",,"http://www.ffrandonnee.fr","http://ffrandonnee.fr/boutique/topo-guide.aspx?ref=D008","49.73569","4.961304",,,,"Le sentier du Bois Talot",,"Empruntez cette boucle qui traverse la forêt dArdenne, à proximité de la frontière belge, et rêvez à lhistoire des contrebandiers.","Difficulté : Facile, 2h20, 7kmSituation : Illy, à 5 km au nord de Sedan par la route d'IllyParking : Eglise d'IllyDénivelé : altitude mini : 228m et altitude maxi : 308mBalisage : blanc-jaune / blanc-rouge/ blanc-jaune Source : Topoguide Ğ Les Ardennesà pied ğ FFRP/Conseil général 1. Au monument aux morts dIlly, partir en direction de Fleigneux sur 50m.Juste avant le temple, emprunter le chemin qui monte à droite. Passer un croisement et continuer tout droit sur 600 m. 2. A la seconde intersection, prendre le chemin qui descend à droite jusquà un fortin(1940) et arriver dans le vallon de la Hatrelle. 3. Juste après les panneaux ONF, monter à droite pour suivre lancienne voie ferrée du Bouillonnais qui surplombe la vallée de la Hatrelle (point de vue intéressant sur la vallée encaissée). Continuer jusquà lintersection du Fer-à-Cheval. 4. Descendre par le chemin à droite vers le château dOlly et vers un fortin. Arriver au bout de la D129 et emprunter le chemin qui monte à droite de la route. 5. Au niveau du château deau,tourner à gauche le long de lentreprise Bestel. Le chemin sincurve à droite et atteint un croisement. Virer à droite et continuer jusquà la ferme. Par la route à gauche,possibilité de se rendre au calvaire dIlly (croix Margueritte érigée en souvenir du sacrifice de cette division de chasseurs DAfrique en 1870) situé à 300 m. 6. Prendre la route à droite et retrouver le centre du village. Retrouvez cet itinéraire dans le topo-guide FFRandonnée réf. D008 Ğ Les Ardennes à pied ğ. En vente en librairie et sur www.ffrandonnee.fr.ğ http://www.ffrandonnee.fr/boutique/topo-guide.aspx?ref=D008 Pour tout renseignement complémentaire sur les itinéraires reproduits, veuillez contacter le comité départemental de la randonnée pédestre des Ardennes. Tel : 03 24 26 55 95. Email : cdrp.ardennes@free.fr","Bois Talot path",,"Follow this circular trail through the Ardennes Forest, near the Belgian border, and dream of stories of smugglers.","Difficulty: Easy. 2 hours 20 mins. 7 km (4.4 miles)Location: Illy, some 5 km (3 miles) north of Sedan by the Illy road.Car park: Illy churchMinimum altitude: 228m. Maximum altitude: 308mMarking: white-yellow / white-red / white-yellow Source:  The Ardennes on foot  guide (FFRP/ Departmental Council) 1. At the Illy war memorial, head for Fleigneux for 50 m. Just before the temple, take the path which goes up the slope on the right. Pass a crossroads and continue straight on for 600 m. 2. At the second junction, take the path which goes down on the left as far as a small fort (1940) and the Hatrelle valley. 3. Just after the ONF sign, go up to the right to follow the former Bouillonais railway line, which overlooks the Hatrelle valley (interesting view of the deep valley). Continue as far as the  Fer à Cheval  crossing. 4. Descend the path on the right towards the Olly château and a small fort. At the end of the D129 road, take the path which climbs the slope to the right of the road. 5. By the water tower, turn left along the buildings of the Bestel company. The path turns to the right and reaches a junction. Turn right and continue as far as the farm. The road on the left leads to the Illy calvary (Margueritte cross raised in memory of the sacrifice of the African Light Cavalry in 1870) 300 m further on. 6. Take the roar on the right and return to the centre of the village. This circuit is detailed in the FF Hiking guide D008  The Ardennes on foot . On sale in bookshops and on www.ffrandonnee.fr http://www.ffrandonnee.fr/boutique/topo-guide.aspx?ref=D008 Please contact the Comité Départemental de Randonnée Pédestre (Ardennes Hiking Board) for any further information. Tel: +33 (0)3 24 26 55 95 Email : cdrp.ardennes@free.fr",,,,,,,,,,,,,"http://cnstlltn.com/master/a441d3c5-7ba6-42dd-9e4c-0ad63662f460/a441d3c5-7ba6-42dd-9e4c-0ad63662f460_134.jpg","http://cnstlltn.com/master/5929f9bc-d2d5-46cf-8406-28d6b1ea3a6f/5929f9bc-d2d5-46cf-8406-28d6b1ea3a6f_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000116","Le sentier nature à Rethel","Itinéraires touristiques","Pédestre",,"Itinéraire",,"Naturel",,,,,,,8300,"RETHEL","FRANCE","03 24 26 55 95",,,"cdrp.ardennes@free.fr",,"http://www.actual.tm.fr","http://www.ffrandonnee.fr","49.50887","4.365349",,,,,,,,,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/0aa7ff46-13d7-419e-be73-4d641ea2048b/0aa7ff46-13d7-419e-be73-4d641ea2048b_134.jpg","http://cnstlltn.com/master/4aad792b-a974-468f-8057-bfb2e72901b0/4aad792b-a974-468f-8057-bfb2e72901b0_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
